-26628,-63588,-92459,-80177
-9115,-19265,-28251,-26914
-31012,-25869,-10147,2107
-16842,-541,13784,15571
-12447,16438,36802,30557
41762,89237,109383,74236
58582,122407,149753,107493
31950,74516,101787,79997
2190,20372,39289,38585
-6942,-1191,15892,16835
-7162,-2192,24484,34151
-15008,-50,49300,66180
-23746,-6125,42981,63420
4210,-15384,-27213,-20627
-15097,-38228,-43845,-22542
-16494,-21049,-12170,1382
-20966,-12344,3018,13776
8228,-1584,-11159,-12559
11141,10977,7425,-895
29215,64212,85041,56712
39616,76835,91078,56869
29614,27878,9952,-14198
33264,31073,17617,-4445
22971,31012,33950,22186
6400,19327,30588,29677
7927,50547,83078,67947
14209,46811,58785,37358
-20796,-26726,-32071,-30537
-15935,-45563,-70953,-62576
-18914,-25001,-23533,-22286
-52380,-71800,-61564,-40452
-83835,-121427,-97958,-51944
-73155,-101099,-76405,-36441
-75275,-109184,-95967,-39648
-88779,-113696,-75614,-14980
-23015,996,48345,58576
5187,43836,91333,78282
-22401,-34742,-33014,-19901
-48655,-61852,-43818,-18291
-55158,-69793,-50331,-23912
-51897,-59091,-34870,-12658
43425,32289,-26194,-58600
18636,-24931,-97591,-111421
-27597,-88548,-136961,-118065
-47832,-88952,-97263,-66430
10497,14964,23646,19756
-11711,-30098,-31443,-11047
-69483,-114717,-100460,-39884
-64166,-100526,-89775,-37933
-32063,11099,75440,81457
-18949,31987,91495,87576
-31970,-20389,5300,15654
-20607,-32311,-36014,-24459
-11726,-3836,17707,25410
984,571,19176,24422
13303,19313,34303,36820
14552,7434,8125,16409
-54952,-80895,-69937,-28642
-45301,-38885,-2412,20568
33420,84636,104710,69029
59661,114334,121092,67749
-44322,-80302,-71177,-44401
-114850,-152557,-105167,-40160
-130333,-139536,-71185,-3220
-101819,-88385,-25530,20743
3898,5703,15988,5222
-31999,-39084,-4536,16754
-87826,-108308,-55434,7910
-105548,-116193,-53585,16012
-1894,-10513,-26746,-23443
-18734,-39949,-64406,-50818
-37861,-94996,-142536,-110505
-36400,-83313,-119503,-93536
10748,-4313,-29913,-25168
44185,44605,31676,21438
94414,128392,121617,80201
64331,99716,111001,84553
-20065,-38314,-38941,-18487
-34273,-50923,-34859,-5469
-27270,-27908,-4251,16467
-29748,-19889,14646,31802
-3384,-17363,-24510,-10472
9009,13644,9739,4068
43376,78402,76707,32902
55724,89645,81478,28682
3622,7928,13448,13340
-400,866,-4932,-3558
-3494,-16742,-46455,-41642
4195,-13406,-50875,-50655
-19618,6026,49412,66046
-6557,22726,53906,60031
-6353,-31064,-71502,-62433
-2557,-48421,-112572,-104814
10323,-17239,-65211,-78935
-20077,-103778,-180759,-163396
-72921,-188733,-252709,-189214
-79315,-166298,-195546,-127840
-22457,-68970,-59986,-34476
-92769,-144809,-83148,360
-127749,-127743,-15024,80216
-119171,-80762,32890,107507
-47266,-63396,-40962,-5291
-63205,-67076,-22633,13758
-18944,2284,39210,41336
7621,30027,51715,35608
15020,24679,38628,37475
6610,25564,60578,76676
2506,40170,97760,112775
-15761,19696,74163,91816
77234,113320,90290,41848
131568,170060,115520,42562
114699,116397,35097,-17403
61457,37718,-30418,-47404
-7021,25990,80143,91914
10546,78549,154966,149326
42857,127334,182636,150022
47257,104274,123446,86225
23771,34883,24106,1138
2859,907,-8707,-7554
-44806,-71988,-75565,-41225
-68552,-86401,-67658,-22378
-51661,-40504,-2372,23021
-53932,-32682,6410,27350
-12142,10137,24500,19619
22199,37884,30695,5882
-23372,-87113,-124386,-84810
-32190,-78479,-100085,-60049
50753,86533,83539,48447
78242,143305,143609,78124
31486,46435,19838,-14068
32667,34895,-558,-33641
14133,1729,-25304,-37660
-12311,-27244,-31226,-22169
63,16315,19195,12462
-15324,1224,10794,4160
-42892,-44046,-26949,-16600
-46014,-57422,-36805,-21334
7425,43702,81358,81007
36490,117527,166853,136384
71569,135402,130705,74892
66512,99302,68169,14451
-8664,-46863,-49489,-28043
-41934,-81804,-61594,-21894
-48740,-46226,3008,34688
-34601,-14299,32340,48410
10028,15812,8471,225
-364,3071,2680,-1509
-915,3845,11671,3957
-9563,-2628,15452,13054
9359,-41907,-79740,-69075
-1842,-52620,-65698,-37249
23928,38915,68841,78523
14881,51552,91467,99008
-9593,-15289,-12193,-4407
-17191,-22522,-17996,-3686
-11718,-2739,5552,14796
-5831,4250,8617,13370
42607,88214,91033,60132
79730,149514,144449,84889
103868,166512,144701,66414
77725,113823,92718,34338
4843,20587,32101,31850
8308,38706,53536,51441
10243,40209,47885,41001
8179,28595,31341,24751
-3039,-8710,-14566,-8737
-11061,-23638,-31279,-17914
-20665,-40582,-47276,-26902
-16903,-32541,-35874,-19824
-6106,-27565,-36770,-38060
-12246,-52621,-62622,-59466
-13868,-54887,-53182,-45097
-11219,-38839,-34330,-25720
4184,10871,13653,8574
10031,17297,17987,8284
15362,20325,20207,7010
13067,15644,14356,4383
2232,-646,-1378,1107
4217,7272,6231,7860
13213,22881,20991,14400
11127,20330,18861,12422
-8369,-16610,-10465,-1479
-13600,-14639,-4571,8946
-10246,1382,10623,19071
-6159,7142,12567,16625
2894,10395,14865,13215
2061,10931,19864,20301
-4418,4507,20570,27414
-5739,738,13357,20550
-863,-6247,306,-1477
-3504,-17891,-12249,-10460
-2623,-26306,-28201,-23604
-2085,-22401,-26138,-20515
19165,5086,-11247,-30721
33989,4040,-22193,-48196
34283,378,-22294,-39495
21683,-1564,-16036,-22874
-3105,4108,28150,32939
-7666,6167,36431,46315
-14805,5000,26517,40868
-11342,3217,13019,23168
-6010,-23871,-38027,-30757
-13805,-35041,-47689,-32591
-25048,-36098,-35561,-13278
-21731,-23693,-17985,-236
25913,48660,56853,40949
41327,77026,92550,67560
37057,74051,94529,73831
24127,50440,65922,52617
30544,36828,29546,11372
45440,48490,37480,12943
37447,32657,26276,10731
21113,16875,15612,9377
5954,4773,-3083,-2001
4182,2755,-6900,-2773
-7009,-8617,-10337,452
-8909,-7962,-6366,3087
-20589,-26723,-17968,-8456
-34429,-45482,-31852,-15121
-29989,-37096,-23164,-9735
-18048,-21356,-13070,-5233
3986,9419,803,-8979
11111,11506,-3361,-20114
17064,13342,-468,-18865
13424,8734,480,-12384
-1373,17961,46641,48814
-1028,32762,70583,72252
-3105,34358,62742,63729
-1459,24627,38994,38082
6039,1168,-8412,-7031
167,-9484,-20217,-11940
-20891,-32801,-35985,-13646
-21467,-28156,-24844,-6221
-6366,-25034,-37323,-30485
-13987,-42026,-58871,-45447
-15540,-40291,-54289,-39937
-10510,-25090,-32473,-23239
-698,-8852,-21313,-11907
-7298,-15129,-29734,-12511
-24909,-28719,-35712,-8952
-21560,-20755,-21357,-1847
-8153,-10924,-37415,-32617
-12570,-25313,-72011,-65636
-23996,-56275,-110012,-95809
-19350,-47169,-83209,-72220
25276,25623,22108,7606
33760,27454,22484,6354
14277,-612,-717,1165
2479,-10111,-8941,-1332
-3526,17311,48679,46637
-1339,31557,72225,66317
3207,39943,72966,63043
4628,29471,45939,37589
6685,1210,7043,921
10582,-5454,2021,-5161
24598,2786,5026,-8674
19996,-14,-1364,-10119
-28289,-43288,-30674,-14467
-45165,-60719,-34291,-10294
-29487,-26271,7107,17466
-15273,-8250,13030,16399
-30553,-64761,-72731,-48695
-58896,-107902,-110067,-65008
-83032,-129516,-113901,-52101
-64283,-90080,-72806,-26052
11856,14035,14127,1882
17109,13125,17181,1486
-6923,-23760,-12905,-5389
-12908,-25759,-13123,-1065
3799,-5954,-24393,-23247
6007,-8379,-33848,-33462
2314,-12181,-30499,-29827
-30,-10217,-19827,-19257
24296,21353,-1525,-21279
45908,35116,2802,-32934
66399,51519,20517,-24789
50793,37843,17533,-15092
4831,-5661,-15474,-15437
6597,-5257,-18362,-17219
-1533,-17660,-26410,-19508
-4776,-14736,-17785,-10303
-5014,-4284,4542,15788
-16853,-7284,9313,30270
-17787,7256,27956,43035
-12630,9113,23662,31637
-9643,-12127,-2347,2301
-13226,-13272,1560,7297
-7688,-112,13833,15606
-2308,5907,14144,13325
21465,38055,56815,48217
35627,70851,101308,84603
40085,87955,118679,97173
28722,64357,83837,66996
4309,428,-36337,-42208
6348,-16633,-76324,-85076
-3019,-53795,-116699,-116423
-6459,-51241,-91273,-87469
13670,-27083,-44785,-51116
9789,-59648,-70059,-66012
-34687,-114639,-94145,-47918
-39767,-90548,-63427,-17800
-9867,-21183,-17680,-4824
-19733,-26790,-16500,5558
-21496,-14527,3644,23316
-14480,-3713,10154,22210
43022,36063,24427,1162
63631,51934,42172,12251
48266,38032,42303,30213
26409,22455,31248,29420
43506,80503,79688,47111
81769,136007,131245,70692
102241,153635,140139,67405
76384,106599,93674,40659
4461,16101,52107,49037
9158,41673,106816,99510
18629,74290,148359,134282
16177,63006,114523,102132
6939,10872,2889,-9479
16593,12130,-7222,-27006
5530,-14288,-37131,-42599
425,-16446,-31987,-31767
-6904,-17708,-14763,-5360
-14866,-24560,-21172,-3034
-17007,-13812,-10651,8033
-11758,-3923,-3177,9010
1347,-31086,-56749,-49679
-8378,-49962,-77478,-58001
-12937,-32680,-39872,-18070
-12291,-16084,-14294,2142
-3793,5701,-2549,-1430
142,12823,-5687,-9870
3896,4140,-21615,-29729
4608,1686,-17771,-24857
-23483,-14556,-2985,14392
-37814,-17531,-2293,21406
-43092,-21785,-10651,10922
-29795,-14061,-7326,4944
4420,9131,31394,34977
4307,27406,66315,72168
15268,68812,112438,106405
13262,57489,84408,76607
-13950,-40672,-42008,-28525
-31900,-73328,-67408,-39694
-48632,-91577,-73395,-32508
-38957,-65438,-48453,-16344
-4061,2772,2506,5854
-6178,5986,5882,9595
-11405,-3785,-6444,-726
-9227,-5256,-7020,-2933
11777,-12849,-40270,-50457
23662,-15488,-44769,-60816
31508,-6342,-17430,-33929
22242,-3229,-3952,-12841
-22218,-30994,-26590,-17717
8464,879,-7748,-20563
31709,11294,-10776,-34790
38670,26287,7077,-17473
87788,76508,29315,-12531
128585,126654,81407,27444
85559,88979,72902,50912
46860,67365,77431,68941
34333,57015,58036,25122
42859,63720,76479,36668
26815,31973,59163,34781
13488,14032,39757,29365
-11965,-10247,-357,-2963
-55013,-74955,-51464,-26646
-62577,-91625,-73568,-41463
-55371,-80928,-69386,-36627
-44675,-64380,-61624,-25747
-41981,-42212,-41942,-10766
-26212,-27303,-54112,-35765
-471,10314,-11769,-12818
20917,43820,68605,54329
31058,69995,113980,93807
22714,62420,111929,92818
11453,48391,90595,77756
-13722,-38387,-41683,-26876
11582,-30730,-73225,-66858
39972,13403,-33927,-44455
36709,21453,-15387,-28729
-12882,-1299,14913,10981
5231,11207,14164,-4202
35139,40280,36266,4947
34204,36046,30316,7755
3476,7121,12174,13533
5041,28123,54492,49351
-6963,13848,43741,39440
401,17698,37570,27616
14085,16417,-1041,-6208
-36443,-55065,-62291,-27888
-60984,-73736,-73878,-17518
-75939,-93082,-74290,-12648
-3510,10153,6753,32211
-16465,1829,98,33235
10883,29387,20874,20308
17188,21246,5674,-7981
11040,51062,79558,58271
-6939,7119,47012,37113
-32836,-55142,-12016,1029
-47757,-84315,-50883,-20946
-65991,-75790,-50072,-8229
-59542,-63596,-46793,-17471
-23774,-40075,-37984,-36887
19623,7563,-16564,-39561
42211,60565,45447,25438
53187,97535,104071,72384
10387,47308,88736,77190
-4205,16595,53490,48893
12237,26010,43917,49498
-4776,25935,75099,88839
-34046,-3038,53788,72663
-17648,12797,54375,55037
-5774,-20012,-14276,-6240
-18412,-36224,-28941,-17114
-1781,-11934,-10836,-17812
8539,6001,-3012,-19105
21239,49054,56299,31513
31056,64196,72624,37542
55814,87971,80574,32055
43483,70533,67160,31394
12874,11986,2373,3208
21835,44555,40836,35134
16260,52242,57867,47831
9529,38447,42732,33114
47456,72684,62057,19556
29540,33261,37928,7333
-59,-474,30310,21046
-41881,-57404,-16160,7205
-13161,-120,14603,10965
-41909,-31709,2675,14848
-58491,-65743,-39916,-11706
-55531,-65115,-43117,-10068
-43299,-51105,-10930,13111
-41726,-42627,8225,27439
-10729,-19392,-4998,-5131
24961,37657,38367,17388
-41205,-68457,-57704,-37667
-52005,-83519,-61213,-41883
-53325,-87788,-69753,-50871
-31939,-50239,-38313,-28432
6094,-16501,-40947,-45355
-21969,-54974,-71601,-60485
-37602,-54623,-56473,-39684
-42513,-55992,-56354,-34531
18169,47762,47539,41085
-30644,-15929,8971,33728
-56310,-43865,8046,43016
-65401,-80529,-38748,1323
-248,24281,60086,56798
-5984,16289,74943,75029
-45110,-46663,22228,44882
-44653,-54660,-2533,21349
7218,-4116,-27288,-27095
2428,3100,-8874,-729
-10568,8164,6444,22418
-20151,2688,22614,41757
-55772,-63252,-31887,-7468
-14805,-18448,-16854,-19078
50138,39473,-1758,-34865
76987,78404,29989,-14233
-96035,-103333,-56699,-11961
-141542,-149790,-90693,-34354
-119594,-128359,-88552,-51727
-68304,-82510,-74220,-56475
-18898,-5796,14333,35605
-58069,-21519,38927,76620
-103862,-81731,-20262,31367
-78610,-67920,-29613,2396
-50698,-79627,-71930,-35250
-60547,-111200,-117646,-70065
-47027,-94392,-99873,-58100
-31345,-72198,-85526,-55610
-6921,-48661,-64476,-35743
30451,22729,7808,16980
39510,58134,37421,30788
53020,100239,90695,61865
-34169,-65640,-59029,-33739
-54381,-84398,-63001,-30644
-58193,-76810,-59123,-31635
-38530,-38008,-18629,-4128
12006,9982,10340,-10633
44644,23236,-9139,-53933
83220,58249,8745,-55885
71612,62237,27458,-23786
-13760,-12052,-16232,-7605
-11031,-29534,-61342,-51579
10263,-3472,-30170,-28752
5119,-23243,-50316,-44292
-3237,-7304,-8386,-5237
10736,-17542,-35876,-31739
8922,-40892,-59614,-45046
-8994,-64792,-82451,-56812
-4838,-35117,-52765,-39857
-56400,-100486,-100908,-49129
-79112,-106742,-106427,-43242
-73528,-94773,-95933,-43175
-58693,-51224,-14967,37522
-119471,-78969,-6078,65266
-120100,-76912,-28705,13921
-65723,-35369,-23040,-16524
-33654,-31723,-8091,-112
-38744,-52513,-34293,-24122
-2135,-21033,-23434,-24702
13422,-1728,-12223,-17063
5013,23305,27642,44846
4031,53341,80859,92864
3040,56481,98829,95596
15426,50563,77810,59943
68082,61187,1660,-18520
104199,105759,34474,4884
82167,100927,66914,48837
39099,51005,42624,38381
15027,57306,88493,72010
40518,92453,123883,88130
61036,106273,132349,85804
45465,66708,81513,48057
-6133,-11560,-13913,6121
-33997,-19186,13216,40685
-70871,-62054,-16282,12252
-56183,-53999,-26308,-10913
-12371,21339,41117,36834
-6078,18948,32463,22361
10686,4985,13281,2740
19556,619,-4157,-11399
-40333,-41904,-24200,78
-478,-10847,-45204,-51110
110357,105229,23681,-53611
136351,140288,51519,-38933
21254,13245,-2728,-18666
18181,19605,18698,6485
-5135,3741,16832,20614
-14371,-5399,5367,16037
-14486,-12419,16862,7199
-18738,-22561,24985,14713
-36396,-46538,3356,10489
-37465,-47469,-10477,7165
-13576,9003,29203,26858
55266,85371,75879,31049
97757,106855,93445,35068
85039,74133,51942,10254
-27354,-22778,1519,11823
-45707,-42622,-21849,-9320
-20883,-3087,-5619,-14503
-10690,798,-8334,-18031
8305,16156,33185,22161
1465,7776,41886,30634
7732,8140,32350,17043
4152,4882,19229,8640
-34025,-78636,-109056,-66014
-37881,-55396,-87293,-40950
3387,39711,5010,15571
19758,69332,55461,45706
-746,-8767,-14586,-16419
9516,-6066,-9622,-15874
5977,-15739,-9345,-10318
-4049,-22761,-12431,-6155
61672,94677,105314,81028
69754,125508,146928,124312
20206,77990,111840,118339
-8981,28372,52171,67429
28677,28404,36164,19650
30350,27809,42086,26263
10062,3544,22674,23344
-1951,-6230,6177,12739
-15224,-32828,-32054,-20720
-29387,-59849,-63235,-44985
-34080,-71612,-81734,-58928
-17264,-43331,-56210,-45482
-20914,-6393,-19591,-7922
-18370,-5768,-29289,-21175
-24517,-19426,-38958,-32638
-19861,-27086,-40407,-32492
16803,30848,31861,25632
21051,47008,59070,47857
3048,30229,54541,51391
-5883,9738,30837,30835
-8394,-20303,-28266,-23354
-3801,-11040,-15219,-10421
29120,33453,24892,13809
26979,38125,41148,28047
-5612,-14586,-14879,-20444
7066,-852,4155,-7667
28813,27439,25929,8434
24209,29101,30278,20183
12679,20218,28449,22699
16869,19528,30976,17709
-2300,-14555,11847,5493
-5789,-25611,-6686,-11274
-8071,-4377,-7120,-3102
-24164,-24162,-27618,-15610
-28153,-32432,-40947,-28900
-19544,-22427,-33975,-27189
-8469,16663,-4441,4755
8335,42840,13823,6172
7035,42725,33851,14447
12016,30551,28166,9836
21428,27270,42007,20430
7393,3860,37397,23767
-13794,-29944,9086,11518
-26084,-38645,-10106,3184
-26228,-34130,-38104,-28914
-12781,-23784,-28109,-29065
12963,17243,23750,5687
19341,23238,33774,19575
37374,62305,76371,56673
34445,60452,88913,68916
11377,28138,67588,57753
-4779,-2381,25314,25455
12198,35410,44177,39982
6001,38436,56590,49205
-27097,-8668,19969,25631
-22905,-17947,1304,5587
-19057,-30047,-21856,-10448
-17760,-32379,-22709,-14470
-7512,-23281,-15773,-13787
9101,-215,4954,-2326
-1730,-5150,-10660,-10231
14780,14090,3373,-6089
21091,16139,-1814,-14210
17974,14558,977,-9542
10999,23849,15504,14572
18504,37291,23257,16509
11002,33426,29479,19904
3680,14008,13170,6917
31598,37315,55826,32491
17511,18202,52945,36962
316,-9554,26285,24594
-11740,-19278,3010,8322
-11931,-20082,-8205,-5701
-30603,-49875,-32759,-19368
-33348,-57040,-51486,-33139
-20760,-34930,-36875,-22167
-21175,-25511,-26159,-17551
-12840,-15392,-21016,-18072
-28759,-41159,-41280,-25846
-16486,-27145,-29633,-17909
-22886,-43209,-28259,-20515
-40616,-77419,-55296,-37264
-39631,-78926,-59289,-36925
-22840,-49792,-40523,-23643
-24390,-49988,-47981,-28633
-45058,-84398,-91619,-58863
-29774,-51866,-71294,-50511
-6027,-13176,-32809,-28455
-7029,1768,7878,12904
-26830,-23539,-12913,574
-18570,-22863,-21904,-16648
-4376,-6522,-11324,-13672
38208,62094,80387,53592
27913,54622,94727,71412
-15858,-6635,50614,53626
-37609,-39636,4192,20928
2050,13313,2010,5114
-1162,13720,-9656,-6656
-12438,-6360,-33454,-26316
-11824,-14425,-39358,-35992
-15672,-21590,-33266,-28700
15540,14469,-7561,-18356
32306,34126,16005,313
24500,25335,18146,9179
-60962,-91539,-87772,-61959
-77306,-132329,-134997,-104454
-41451,-98074,-117408,-105097
-5453,-43646,-61881,-62897
-3519,18943,37070,38538
-31333,-15297,7341,17058
-54134,-59620,-39349,-22658
-36667,-52392,-45985,-35846
-31571,-48629,-53620,-35042
-45538,-66917,-70280,-39178
-15693,-11488,-14316,-1780
-2691,11788,15482,20442
-828,18925,4587,16078
13655,52593,30659,32789
4240,47859,37801,37634
1809,25374,21277,18323
-19882,-20267,-13771,-4735
-32325,-37170,-28492,-15114
-35957,-46459,-42009,-25934
-18398,-29991,-32047,-22726
3678,-11029,-7536,-14855
23745,5443,12365,-2882
31475,7254,11464,812
22160,8051,13832,9829
-3968,-11404,-24432,-22835
1094,-7294,-23704,-22510
23878,29502,21770,8998
19619,31910,35969,24656
17690,23963,31930,18719
9723,12258,32617,28810
12563,16850,47135,47000
-1313,3684,31602,38754
-33417,-51744,-56941,-25590
-62722,-85044,-102137,-53116
-47277,-49762,-79733,-47484
-17270,-9821,-37174,-29301
-54602,-39573,-38793,-12628
-70558,-69997,-80664,-62657
-52421,-80721,-105568,-107863
-9109,-45354,-73560,-89509
-19586,-39099,-35691,-31585
-7904,-32334,-32453,-32345
5946,-16555,-17946,-18708
14317,5133,2342,267
-2505,24712,23079,25526
2469,36397,38607,30510
5869,28880,41063,24791
13358,22023,31412,15173
45035,68382,63693,50918
51521,93257,94068,81679
44818,102695,120438,105949
19614,61607,81171,72572
25629,48245,58668,36228
45322,79381,107280,71546
45172,67941,111943,78448
25161,35635,73777,55180
6584,29399,34360,33382
-14331,-1064,4502,8199
-41201,-37567,-20226,-10282
-34569,-45861,-35602,-26149
1191,-5630,-9482,-17824
12921,-2529,-7578,-21110
3435,-14798,-7155,-11770
-3410,-14108,-4633,-56
-39563,-62943,-88074,-69017
11426,-6351,-46138,-55970
61223,56128,23761,-12535
66582,71566,58624,24329
5769,-1477,-116,2989
-3753,-12181,-16103,-6460
-7130,-1985,-12308,-2057
-3498,3117,-7589,-3653
864,-17710,3683,-2442
-18173,-46436,-11203,-3859
-11282,-36991,-17906,-5826
-8637,-21225,-12306,-1747
17253,22062,24672,4440
41907,46324,56951,27920
66794,82795,107279,72034
39366,53537,79481,64863
-40376,-57698,-59183,-40337
-46564,-76254,-89381,-71206
-13774,-55322,-93777,-92723
12185,-15999,-49615,-61177
-1665,-8621,2282,3844
-1310,-13328,936,2963
-1933,-12947,1326,4948
5687,-1478,4360,3818
-42057,-36754,-56755,-26893
